district_id,iso3,district_name,admin_level,year,n_events_sb,n_events_ns,n_events_os,n_events_total,deaths_best_sb,deaths_best_ns,deaths_best_os,deaths_best_total,deaths_low_sb,deaths_low_ns,deaths_low_os,deaths_low_total,deaths_high_sb,deaths_high_ns,deaths_high_os,deaths_high_total,deaths_civilians_sb,deaths_civilians_ns,deaths_civilians_os,deaths_civilians_total,coups_total,coups_successful,coups_failed,acled_events_total,acled_events_battles,acled_events_protests,acled_events_riots,acled_events_vac,acled_events_explosions,acled_events_strategic,acled_fatalities,wb_unemployment,wb_unemployment_youth,wb_gdp_pc,wb_gdp_growth,wb_inflation,wb_population,wb_pop_growth,wb_pop_0_14,wb_urban_pct,wb_ag_valueadd_pct,wb_ag_employment_pct,wb_ag_land_pct,wb_cereal_yield,wb_food_prod_index,wb_arable_land_pct,precip_mm,yield_maize,yield_rice,yield_wheat,yield_soybean,income_group,income_group_carried,cropland_ha,price_shock_coverage,price_shock,continent,region,colonizer,coldat_colonizer_last,col_ever_colonized,coldat_n_colonizers,col_start_year,col_end_year,col_duration_years,independence_year,legal_origin,legal_origin_filled,legal_origin_imputed,civil_vs_common,col_british,col_french,col_iberian,years_since_independence,grd_tax_pct_gdp,grd_nonresource_tax_pct_gdp,grd_totrev_pct_gdp,grd_resource_rev_pct_gdp,grd_gov_level,grd_quality_flag,vdem_polyarchy,vdem_libdem,vdem_rule_of_law,vdem_corruption,vdem_regime,vdem_terr_control,polity2,anocracy_flag,pts_amnesty,pts_state,pts_hrw,pts_score,pts_source,refugees_origin,asylum_seekers_origin,idp_stock_unhcr,returned_refugees,returned_idps,idp_stock_conflict,new_disp_conflict,idp_stock_disaster,new_disp_disaster,temp_mean,temp_anomaly,n_groups_overlap,share_area_excluded,ethnic_fractionalization,any_excluded,ipc_phase_max,ipc_phase_modal,ipc_n_reports,ipc_phase3plus_area_share,ipc_crisis_flag,fews_covered,travel_time_to_city_min_median,travel_time_to_city_min_mean,travel_time_to_city_log1p,market_access_snapshot_year,has_oil_gas,n_oil_gas_fields,has_oil,has_gas,oil_gas_first_discovery_year,has_diamond,n_diamond_deposits,n_diamond_secondary,n_diamond_primary,has_lootable_diamond,has_gold,n_gold_deposits,n_mineral_deposits,fao_cereal_prod_t,fao_fruit_prod_t,fao_meat_total_prod_t,fao_milk_total_prod_t,fao_pulses_prod_t,fao_roots_tubers_prod_t,fao_vegetables_prod_t,fao_cereal_area_ha,fao_cereal_yield_kgha,fao_beans_prod_t,fao_cassava_prod_t,fao_groundnuts_prod_t,fao_maize_prod_t,fao_millet_prod_t,fao_rice_prod_t,fao_sorghum_prod_t,fao_wheat_prod_t,fao_beans_yield_kgha,fao_cassava_yield_kgha,fao_groundnuts_yield_kgha,fao_maize_yield_kgha,fao_millet_yield_kgha,fao_rice_yield_kgha,fao_sorghum_yield_kgha,fao_wheat_yield_kgha,faw_n_trap_checks,faw_confirmed_sum,faw_suspconf_sum,faw_present,faw_catch_rate,faw_first_detection_year,years_since_faw_arrival,faw_arrived,dl_swarm_obs,dl_band_obs,dl_gregarious_obs,dl_area_treated_ha,dl_present_flag,dl_first_gregarious_year
8926073B86660589431001,MLI,Djenne,ADM2,2020,2,0,2,4,9,0,22,31,9,0,16,25,9,0,22,31,1,0,22,23,1,1,0,24,4,3,1,13,1,2,43,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,663.959,,,,,L,False,110357.6,0.317,0.058,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,29.581,1.237,1,0.0,0.0,0,3,2,6,0.002,1,1,157.134,156.066,5.063,2015,0,0,0,0,,0,0,0,0,0,0,0,0,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,
8926073B88686388091277,MLI,Douentza,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,1,1,0,1,0,3,1,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,548.685,0.336,0.701,,,L,False,58677.6,0.352,0.021,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,29.845,-0.28,2,0.0,0.377,0,3,2,7,0.02,1,1,293.785,293.074,5.686,2015,0,0,0,0,,0,0,0,0,0,0,0,0,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,2004
8926073B88686388091277,MLI,Douentza,ADM2,2020,21,0,14,35,100,0,120,220,85,0,120,205,146,0,121,267,0,0,120,120,1,1,0,109,39,4,0,45,16,5,365,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,483.339,,,,,L,False,58677.6,0.352,0.066,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,30.386,1.206,2,0.0,0.377,0,3,2,7,0.275,1,1,293.785,293.074,5.686,2015,0,0,0,0,,0,0,0,0,0,0,0,0,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,2004
8926073B93084007572424,MLI,Bandiagara,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,651.036,0.526,1.211,,,L,False,56072.8,0.336,0.021,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,28.686,-0.439,2,0.0,0.255,0,2,2,3,0.0,0,1,127.49,132.046,4.856,2015,0,0,0,0,,0,0,0,0,0,0,0,0,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,
8926073B93084007572424,MLI,Bandiagara,ADM2,2020,5,7,5,17,28,140,35,203,28,123,35,186,34,140,35,209,14,0,35,49,1,1,0,147,59,7,1,62,7,11,350,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,564.937,,,,,L,False,56072.8,0.336,0.064,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,29.24,1.081,2,0.0,0.255,0,3,2,7,0.117,1,1,127.49,132.046,4.856,2015,0,0,0,0,,0,0,0,0,0,0,0,0,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,
8926073B94232083808790,MLI,Baroueli,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,879.559,2.218,5.733,,,L,False,197250.9,0.53,0.012,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,28.454,-0.323,1,0.0,0.0,0,2,2,5,0.0,0,1,118.698,121.898,4.785,2015,0,0,0,0,,0,0,0,0,0,0,0,0,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,
8926073B94232083808790,MLI,Baroueli,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,1,1,0,1,5,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,935.43,,,,,L,False,197250.9,0.53,0.074,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,29.073,1.367,1,0.0,0.0,0,1,1,1,0.0,0,1,118.698,121.898,4.785,2015,0,0,0,0,,0,0,0,0,0,0,0,0,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,
8926073B95674786747910,MLI,Kangaba,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,1176.851,3.368,8.915,,,L,False,61931.4,0.514,0.02,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,27.454,-0.383,1,0.0,0.0,0,1,1,3,0.0,0,1,132.481,132.858,4.894,2015,0,0,0,0,,0,0,0,0,0,1,3,0,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,
8926073B95674786747910,MLI,Kangaba,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,2,0,0,0,6,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,1225.409,,,,,L,False,61931.4,0.514,0.045,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,28.119,1.472,1,0.0,0.0,0,1,1,1,0.0,0,1,132.481,132.858,4.894,2015,0,0,0,0,,0,0,0,0,0,1,3,0,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,
8926073B95704920034733,MLI,Bougouni,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,1246.225,3.051,8.691,,,L,False,525012.199,0.704,-0.048,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,27.453,-0.369,1,0.0,0.0,0,1,1,3,0.0,0,1,107.259,112.871,4.685,2015,0,0,0,0,,0,0,0,0,0,1,6,3,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,
8926073B95704920034733,MLI,Bougouni,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,2,3,0,0,0,0,1,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,1201.707,,,,,L,False,525012.199,0.704,0.017,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,28.178,1.584,1,0.0,0.0,0,1,1,1,0.0,0,1,107.259,112.871,4.685,2015,0,0,0,0,,0,0,0,0,0,1,6,3,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,
8926073B99329075829336,MLI,Yelimane,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.462,2.231,786.323,-1.072,5.323,16957033,2.92,47.633,24.161,30.777,67.231,33.966,1506.8,87.28,5.441,626.883,0.928,2.14,,,L,False,40785.0,0.828,0.03,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,52,12.991,,14.102,,central,1,0.355,0.233,0.381,0.835,1,65.714,0,1,4,3,,3,S,149930,1849,227930,28,0,230000,227000,,9000,29.541,-0.449,1,0.0,0.0,0,2,2,4,0.0,0,1,287.146,339.703,5.663,2015,0,0,0,0,,0,0,0,0,0,0,0,0,6555027.0,1605866.77,120651.31,872254.0,298649.48,622697.42,1185807.64,4350436,1506.8,132437.0,56146.06,478870.0,1418907.0,1680308.0,2076423.0,1321760.0,40071.0,700.0,15648.3,1314.8,2442.7,896.8,3448.6,1061.2,4028.5,,,,,,,,,,,,,,2004
8926073B99329075829336,MLI,Yelimane,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.528,6.733,872.389,-1.169,0.438,21713836,3.018,47.319,29.021,32.29,68.062,35.248,1686.0,136.86,6.681,710.283,,,,,L,False,40785.0,0.828,0.086,Africa,Africa,French,French,1,1,1897,1960,63,1960,French,French,0,civil,0,1,0,60,14.22,,20.512,,central,1,0.421,0.254,0.378,0.759,1,80.625,,,4,4,5,4,S,164588,11131,332957,6232,20473,326000,277000,6700,7400,30.251,1.564,1,0.0,0.0,0,2,1,2,0.0,0,1,287.146,339.703,5.663,2015,0,0,0,0,,0,0,0,0,0,0,0,0,10352057.56,2350383.91,169220.73,996009.0,487849.28,1073728.56,2545417.34,6140159,1686.0,158576.8,164842.14,490691.0,3516865.0,1921171.0,3010027.0,1822694.0,37124.0,919.8,15555.6,1044.0,3005.5,887.6,3351.7,995.0,5303.4,,,,,,,,,,,,,,2004
47623444B1265322146951,ZAF,Dr Ruth Segomotsi Mompati,ADM2,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,23.067,43.892,4258.262,3.2,8.939,44004139,1.62,37.191,53.084,3.755,9.444,80.18,2585.0,62.31,11.087,289.489,1.498,,1.429,1.116,UM,False,138603.4,0.733,0.055,Africa,Africa,British,British,1,2,1652,1912,260,1920,English,English,0,common,1,0,0,74,21.766,21.766,25.183,,general,1,0.392,0.293,0.702,0.393,1,88.5,9,0,5,4,,4,S,1514,0,0,277,0,,,,,18.703,-1.235,3,1.0,0.011,1,,,,,,,157.283,185.378,5.064,2015,0,0,0,0,,1,1,1,0,1,1,3,4,15985688.36,3853396.78,1365172.74,2386000.0,61270.33,1349811.0,1914619.02,6184004,2585.0,44000.0,,174600.0,13275000.0,11783.52,3053.64,520185.0,1840380.0,807.3,,1293.3,2848.1,561.1,2183.2,2291.6,1756.1,,,,,,,,,,,,,,
47623444B1265322146951,ZAF,Dr Ruth Segomotsi Mompati,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,29.217,59.607,5569.585,-6.169,3.232,60562381,1.622,26.999,63.437,2.579,5.463,79.418,5121.0,111.43,9.892,543.217,,,,,UM,False,138603.4,0.733,0.007,Africa,Africa,British,British,1,2,1652,1912,260,1920,English,English,0,common,1,0,0,100,25.411,25.411,33.701,,general,0,0.719,0.604,0.724,0.442,2,95.0,,,4,3,3,3,S,474,3230,0,0,0,,,14,370,19.629,0.825,4,0.0,0.017,0,,,,,,,157.283,185.378,5.064,2015,0,0,0,0,,1,1,1,0,1,1,3,4,18790412.3,7430757.64,3454349.99,3853000.0,94621.07,2753267.0,2698907.2,3669269,5121.0,64800.0,,50080.0,15843545.0,6325.29,3080.21,158000.0,2120000.0,1292.1,,1335.5,5447.8,489.5,2840.8,3717.6,4158.5,,,,,,,,,,,,,,
47623444B12889843225205,ZAF,Sisonke,ADM2,1994,0,4,0,4,0,17,0,17,0,17,0,17,0,20,0,20,0,0,0,0,0,0,0,,,,,,,,,23.067,43.892,4258.262,3.2,8.939,44004139,1.62,37.191,53.084,3.755,9.444,80.18,2585.0,62.31,11.087,769.919,6.332,,5.161,4.283,UM,False,73471.2,0.913,0.093,Africa,Africa,British,British,1,2,1652,1912,260,1920,English,English,0,common,1,0,0,74,21.766,21.766,25.183,,general,1,0.392,0.293,0.702,0.393,1,88.5,9,0,5,4,,4,S,1514,0,0,277,0,,,,,14.73,-1.285,2,1.0,0.063,1,,,,,,,95.936,99.611,4.574,2015,0,0,0,0,,0,0,0,0,0,0,0,0,15985688.36,3853396.78,1365172.74,2386000.0,61270.33,1349811.0,1914619.02,6184004,2585.0,44000.0,,174600.0,13275000.0,11783.52,3053.64,520185.0,1840380.0,807.3,,1293.3,2848.1,561.1,2183.2,2291.6,1756.1,,,,,,,,,,,,,,
47623444B12889843225205,ZAF,Sisonke,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,29.217,59.607,5569.585,-6.169,3.232,60562381,1.622,26.999,63.437,2.579,5.463,79.418,5121.0,111.43,9.892,873.928,,,,,UM,False,73471.2,0.913,0.044,Africa,Africa,British,British,1,2,1652,1912,260,1920,English,English,0,common,1,0,0,100,25.411,25.411,33.701,,general,0,0.719,0.604,0.724,0.442,2,95.0,,,4,3,3,3,S,474,3230,0,0,0,,,14,370,15.675,1.056,4,0.0,0.549,0,,,,,,,95.936,99.611,4.574,2015,0,0,0,0,,0,0,0,0,0,0,0,0,18790412.3,7430757.64,3454349.99,3853000.0,94621.07,2753267.0,2698907.2,3669269,5121.0,64800.0,,50080.0,15843545.0,6325.29,3080.21,158000.0,2120000.0,1292.1,,1335.5,5447.8,489.5,2840.8,3717.6,4158.5,,,,,,,,,,,,,,
47623444B15418766532839,ZAF,City of Johannesburg,ADM2,1994,0,9,0,9,0,53,0,53,0,53,0,53,0,65,0,65,0,0,0,0,0,0,0,,,,,,,,,23.067,43.892,4258.262,3.2,8.939,44004139,1.62,37.191,53.084,3.755,9.444,80.18,2585.0,62.31,11.087,681.987,2.769,,1.636,1.982,UM,False,4469.2,0.465,0.036,Africa,Africa,British,British,1,2,1652,1912,260,1920,English,English,0,common,1,0,0,74,21.766,21.766,25.183,,general,1,0.392,0.293,0.702,0.393,1,88.5,9,0,5,4,,4,S,1514,0,0,277,0,,,,,16.209,-1.42,4,1.0,0.691,1,,,,,,,0.61,0.822,0.476,2015,0,0,0,0,,0,0,0,0,0,1,9,25,15985688.36,3853396.78,1365172.74,2386000.0,61270.33,1349811.0,1914619.02,6184004,2585.0,44000.0,,174600.0,13275000.0,11783.52,3053.64,520185.0,1840380.0,807.3,,1293.3,2848.1,561.1,2183.2,2291.6,1756.1,,,,,,2019,-25,0,,,,,,
47623444B15418766532839,ZAF,City of Johannesburg,ADM2,2020,0,0,4,4,0,0,5,5,0,0,3,3,0,0,5,5,0,0,5,5,0,0,0,201,1,116,70,13,0,1,25,29.217,59.607,5569.585,-6.169,3.232,60562381,1.622,26.999,63.437,2.579,5.463,79.418,5121.0,111.43,9.892,831.011,,,,,UM,False,4469.2,0.465,0.002,Africa,Africa,British,British,1,2,1652,1912,260,1920,English,English,0,common,1,0,0,100,25.411,25.411,33.701,,general,0,0.719,0.604,0.724,0.442,2,95.0,,,4,3,3,3,S,474,3230,0,0,0,,,14,370,17.194,0.864,6,0.0,0.793,0,,,,,,,0.61,0.822,0.476,2015,0,0,0,0,,0,0,0,0,0,1,9,25,18790412.3,7430757.64,3454349.99,3853000.0,94621.07,2753267.0,2698907.2,3669269,5121.0,64800.0,,50080.0,15843545.0,6325.29,3080.21,158000.0,2120000.0,1292.1,,1335.5,5447.8,489.5,2840.8,3717.6,4158.5,,,,,,2019,1,1,,,,,,
47623444B21298621424908,ZAF,Sekhukhune,ADM2,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,23.067,43.892,4258.262,3.2,8.939,44004139,1.62,37.191,53.084,3.755,9.444,80.18,2585.0,62.31,11.087,510.574,3.165,,2.168,1.944,UM,False,69465.5,0.562,0.048,Africa,Africa,British,British,1,2,1652,1912,260,1920,English,English,0,common,1,0,0,74,21.766,21.766,25.183,,general,1,0.392,0.293,0.702,0.393,1,88.5,9,0,5,4,,4,S,1514,0,0,277,0,,,,,18.3,-1.459,3,0.927,0.0,1,,,,,,,86.279,91.887,4.469,2015,0,0,0,0,,0,0,0,0,0,1,13,50,15985688.36,3853396.78,1365172.74,2386000.0,61270.33,1349811.0,1914619.02,6184004,2585.0,44000.0,,174600.0,13275000.0,11783.52,3053.64,520185.0,1840380.0,807.3,,1293.3,2848.1,561.1,2183.2,2291.6,1756.1,,,,,,,,,,,,,,
47623444B21298621424908,ZAF,Sekhukhune,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,5,2,0,0,2,29.217,59.607,5569.585,-6.169,3.232,60562381,1.622,26.999,63.437,2.579,5.463,79.418,5121.0,111.43,9.892,697.451,,,,,UM,False,69465.5,0.562,0.033,Africa,Africa,British,British,1,2,1652,1912,260,1920,English,English,0,common,1,0,0,100,25.411,25.411,33.701,,general,0,0.719,0.604,0.724,0.442,2,95.0,,,4,3,3,3,S,474,3230,0,0,0,,,14,370,19.219,0.668,6,0.0,0.221,0,,,,,,,86.279,91.887,4.469,2015,0,0,0,0,,0,0,0,0,0,1,13,50,18790412.3,7430757.64,3454349.99,3853000.0,94621.07,2753267.0,2698907.2,3669269,5121.0,64800.0,,50080.0,15843545.0,6325.29,3080.21,158000.0,2120000.0,1292.1,,1335.5,5447.8,489.5,2840.8,3717.6,4158.5,,,,,,,,,,,,,,
47623444B21501715606105,ZAF,Fezile Dabi,ADM2,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,23.067,43.892,4258.262,3.2,8.939,44004139,1.62,37.191,53.084,3.755,9.444,80.18,2585.0,62.31,11.087,503.694,2.765,,1.389,1.894,UM,False,568620.6,0.84,0.063,Africa,Africa,British,British,1,2,1652,1912,260,1920,English,English,0,common,1,0,0,74,21.766,21.766,25.183,,general,1,0.392,0.293,0.702,0.393,1,88.5,9,0,5,4,,4,S,1514,0,0,277,0,,,,,16.073,-1.338,1,0.947,0.0,1,,,,,,,49.808,50.486,3.928,2015,0,0,0,0,,1,1,0,1,0,1,4,2,15985688.36,3853396.78,1365172.74,2386000.0,61270.33,1349811.0,1914619.02,6184004,2585.0,44000.0,,174600.0,13275000.0,11783.52,3053.64,520185.0,1840380.0,807.3,,1293.3,2848.1,561.1,2183.2,2291.6,1756.1,,,,,,,,,,,,,,
47623444B21501715606105,ZAF,Fezile Dabi,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,29.217,59.607,5569.585,-6.169,3.232,60562381,1.622,26.999,63.437,2.579,5.463,79.418,5121.0,111.43,9.892,738.985,,,,,UM,False,568620.6,0.84,0.019,Africa,Africa,British,British,1,2,1652,1912,260,1920,English,English,0,common,1,0,0,100,25.411,25.411,33.701,,general,0,0.719,0.604,0.724,0.442,2,95.0,,,4,3,3,3,S,474,3230,0,0,0,,,14,370,17.068,0.792,3,0.0,0.345,0,,,,,,,49.808,50.486,3.928,2015,0,0,0,0,,1,1,0,1,0,1,4,2,18790412.3,7430757.64,3454349.99,3853000.0,94621.07,2753267.0,2698907.2,3669269,5121.0,64800.0,,50080.0,15843545.0,6325.29,3080.21,158000.0,2120000.0,1292.1,,1335.5,5447.8,489.5,2840.8,3717.6,4158.5,,,,,,,,,,,,,,
47623444B22599792684232,ZAF,Mangaung,ADM2,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,23.067,43.892,4258.262,3.2,8.939,44004139,1.62,37.191,53.084,3.755,9.444,80.18,2585.0,62.31,11.087,469.008,1.841,,1.103,1.256,UM,False,152125.999,0.726,0.048,Africa,Africa,British,British,1,2,1652,1912,260,1920,English,English,0,common,1,0,0,74,21.766,21.766,25.183,,general,1,0.392,0.293,0.702,0.393,1,88.5,9,0,5,4,,4,S,1514,0,0,277,0,,,,,15.722,-1.28,1,0.989,0.0,1,,,,,,,43.14,45.782,3.787,2015,0,0,0,0,,0,0,0,0,0,0,0,0,15985688.36,3853396.78,1365172.74,2386000.0,61270.33,1349811.0,1914619.02,6184004,2585.0,44000.0,,174600.0,13275000.0,11783.52,3053.64,520185.0,1840380.0,807.3,,1293.3,2848.1,561.1,2183.2,2291.6,1756.1,,,,,,,,,,,,,,
